channel_url,title,author,rss_url,confidence_score,api_title,api_author
https://castbox.fm/channel/پادکست-ناوکست--Navcast-id2005284,پادکست ناوکست / Navcast,Roshan Abady,https://navcast.podbean.com/feed.xml,1.0,پادکست ناوکست / Navcast,Roshan Abady
https://castbox.fm/channel/The-Daily-Show%3A-Ears-Edition-id4896129,The Daily Show: Ears Edition,iHeartPodcasts and Paramount Podcasts,,,,
https://castbox.fm/channel/Joel-Osteen-Podcast-id5592176,Joel Osteen Podcast,"Joel Osteen, SiriusXM",https://feeds.simplecast.com/_IGBdGdB,1.0,Joel Osteen Podcast,"Joel Osteen, SiriusXM"
https://castbox.fm/channel/The-NoSleep-Podcast-id5422099,The NoSleep Podcast,Creative Reason Media Inc.,https://audioboom.com/channels/5101646.rss,1.0,The NoSleep Podcast,Creative Reason Media Inc.
https://castbox.fm/channel/JAYSON-WALLER-UNLEASHED-id6101814,JAYSON WALLER UNLEASHED,Jayson Waller,https://feeds.libsyn.com/521263/rss,1.0,JAYSON WALLER UNLEASHED,Jayson Waller
https://castbox.fm/channel/Follow-Your-Dream---Music-And-Much-More!-id3982151,Follow Your Dream - Music And Much More!,Robert Miller,https://feeds.simplecast.com/u9PHxVpK,1.0,Follow Your Dream - Music And Much More!,Robert Miller
https://castbox.fm/channel/Over-My-Dead-Body-id1994519,Over My Dead Body,Wondery,,,,
https://castbox.fm/channel/Learn-English-|-EnglishClass101.com-id464195,Learn English | EnglishClass101.com,EnglishClass101.com,https://www.englishclass101.com/wp-feed-audio-video.php,1.0,Learn English | EnglishClass101.com,EnglishClass101.com
https://castbox.fm/channel/The-Bill-Simmons-Podcast-id2930887,The Bill Simmons Podcast,The Ringer,https://feeds.megaphone.fm/the-bill-simmons-podcast,1.0,The Bill Simmons Podcast,The Ringer
https://castbox.fm/channel/Grammar-Girl-Quick-and-Dirty-Tips-for-Better-Writing-id4931001,Grammar Girl Quick and Dirty Tips for Better Writing,QuickAndDirtyTips.com,https://feeds.simplecast.com/XcH2p3Ah,1.0,Grammar Girl Quick and Dirty Tips for Better Writing,QuickAndDirtyTips.com
https://castbox.fm/channel/ID10T-with-Chris-Hardwick-id1174099,ID10T with Chris Hardwick,Chris Hardwick,,,,
https://castbox.fm/channel/Sh**ged-Married-Annoyed%2B-(Lucrative-Lucrative-Sponsor)-id6196763,Sh**ged Married Annoyed,Chris & Rosie Ramsey,https://feeds.megaphone.fm/sma,1.0,Sh**ged Married Annoyed,Chris & Rosie Ramsey
https://castbox.fm/channel/Only-One-In-The-Room-id2694748,Only One In The Room,Laura Cathcart Robbins,https://feeds.megaphone.fm/LAV2696308372,1.0,Only One In The Room,Laura Cathcart Robbins
https://castbox.fm/channel/True-Crime-Garage-id4689369,True Crime Garage,TRUE CRIME GARAGE,https://feeds.simplecast.com/zatU8XEL,1.0,True Crime Garage,TRUE CRIME GARAGE
https://castbox.fm/channel/Sh**ged-Married-Annoyed%2B-(Lucrative-Lucrative-Sponsor)-id6214343,Sh**ged Married Annoyed+ (Lucrative Lucrative Sponsor),Chris & Rosie Ramsey,,,,
https://castbox.fm/channel/All-Songs-Considered-id2696312,All Songs Considered,NPR,https://feeds.npr.org/510019/podcast.xml,1.0,All Songs Considered,NPR
https://castbox.fm/channel/The-Way-I-Heard-It-with-Mike-Rowe-id5741645,The Way I Heard It with Mike Rowe,The Way I Heard It with Mike Rowe,https://feeds.libsyn.com/74011/rss,1.0,The Way I Heard It with Mike Rowe,The Way I Heard It with Mike Rowe
https://castbox.fm/channel/The-Minimalists-id1370932,The Minimalists,"Joshua Fields Millburn, Ryan Nicodemus, T.K. Coleman",https://theminimalists.libsyn.com/rss,1.0,The Minimalists,"Joshua Fields Millburn, Ryan Nicodemus, T.K. Coleman"
https://castbox.fm/channel/Spark-%26-Fire%3A-Fuel-Your-Creativity-id3611436,Spark & Fire: Fuel Your Creativity,WaitWhat,https://rss.art19.com/spark-and-fire,1.0,Spark & Fire: Fuel Your Creativity,WaitWhat
https://castbox.fm/channel/Marketing-Secrets-with-Russell-Brunson-id6098704,The Russell Brunson Show,Russell Brunson | YAP Media,https://feeds.megaphone.fm/YAP7634977833,1.0,The Russell Brunson Show,Russell Brunson | YAP Media
https://castbox.fm/channel/Entrepreneur-Stories-4⃣-Inspiration-id4527941,Entrepreneur Stories 4⃣ Inspiration,Millionaire Interviews Podcast & Sir Austin Peek,https://feed.podbean.com/entrepreneurstories/feed.xml,1.0,Entrepreneur Stories 4⃣ Inspiration,Millionaire Interviews Podcast & Sir Austin Peek
https://castbox.fm/channel/زهینه-[زندگی-بهینه]-id2967229,زهینه [زندگی بهینه],Dr. Mosi,https://rss.castbox.fm/everest/2dc0a6b87b5f4d898a8a1728d1d8bc1c.xml,1.0,زهینه [زندگی بهینه],Dr. Mosi
https://castbox.fm/channel/The-Teacher's-Pet-id3370465,The Teacher's Pet,The Australian,https://www.omnycontent.com/d/playlist/2fb3740d-3436-44af-8cc0-a91900716aa5/d60492a5-f0c9-443a-914b-ac2a017fffca/5253efc4-3b47-419a-abd6-ac2b001818f4/podcast.rss,1.0,The Teacher's Pet,The Australian
https://castbox.fm/channel/The-Political-Scene-|-The-New-Yorker-id5100087,The Political Scene | The New Yorker,WNYC Studios and The New Yorker,,,,
https://castbox.fm/channel/Millionaire-University-id6083147,Millionaire University,Millionaire University,https://feeds.megaphone.fm/MILAR2087814454,1.0,Millionaire University,Millionaire University
https://castbox.fm/channel/Coffee-Break-Spanish-id421605,Coffee Break Spanish,Coffee Break Languages,https://feeds.acast.com/public/shows/985e7c00-8945-4e0d-a4da-b93049180ce1,1.0,Coffee Break Spanish,Coffee Break Languages
https://castbox.fm/channel/Meet-Cute-Originals-id2501272,Meet Cute Originals,Meet Cute,https://feeds.megaphone.fm/FOXM4411427017,1.0,Meet Cute Originals,Meet Cute
https://castbox.fm/channel/The-Adventure-Zone-id2608268,The Adventure Zone,The McElroys,https://feeds.simplecast.com/cYQVc__c,1.0,The Adventure Zone,The McElroys
https://castbox.fm/channel/Duolingo-Spanish-Podcast-id4563516,Duolingo Spanish Podcast,Duolingo,,,,
https://castbox.fm/channel/That-Peter-Crouch-Podcast-id1413064,That Peter Crouch Podcast,BBC Radio 5 Live,https://podcasts.files.bbci.co.uk/p06kyljg.rss,1.0,That Peter Crouch Podcast,BBC Radio 5 Live
https://castbox.fm/channel/Learning-English-Grammar-id574409,Learning English Grammar,BBC Radio,https://podcasts.files.bbci.co.uk/p02pc9wq.rss,1.0,Learning English Grammar,BBC Radio
https://castbox.fm/channel/No-Denying-It-id4838674,No Denying It,United Nations,https://news.un.org/feed/subscribe/en/audio-product/no-denying-it/audio-rss.xml,1.0,No Denying It,United Nations
https://castbox.fm/channel/Optimal-Living-Daily%3A-Personal-Development-|-Productivity-|-Minimalism-|-Growth-id4622580,Optimal Living Daily: Personal Development | Productivity | Minimalism | Growth,Justin Malik,https://feeds.feedburner.com/audioblogs,0.7954545454545454,Optimal Living Daily: Personal Development | Productivity | Minimalism | Growth,"Justin Malik Narrates Blogs to Spoken Edition on Self Help, Improvement, & Lifestyle Design for Motivation & Inspiration"
https://castbox.fm/channel/Office-Ladies-id6247827,Office Ladies,Audacy & Jenna Fischer and Angela Kinsey,https://feeds.megaphone.fm/office-ladies,1.0,Office Ladies,Audacy & Jenna Fischer and Angela Kinsey
https://castbox.fm/channel/Travis-Makes-Friends-id3545664,Travis Makes Friends,Travis Chappell,https://feeds.megaphone.fm/travismakesfriends,1.0,Travis Makes Friends,Travis Chappell
https://castbox.fm/channel/Reading-Ferdowsi-فردوسی-خوانی-id1452627,Reading Ferdowsi فردوسی خوانی,Amir Khadem,https://feeds.blubrry.com/feeds/ferdowsi.xml,1.0,Reading Ferdowsi فردوسی خوانی,Amir Khadem
https://castbox.fm/channel/The-Bomb-id3137814,The Bomb,BBC World Service,https://podcasts.files.bbci.co.uk/p08llv8n.rss,1.0,The Bomb,BBC World Service
https://castbox.fm/channel/Happy-Place-id4822026,Happy Place,Fearne Cotton,https://feeds.acast.com/public/shows/98ddd5a0-c00b-4f80-9a5b-d4584d0040ac,1.0,Happy Place,Fearne Cotton
https://castbox.fm/channel/TechStuff-id4823085,TechStuff,iHeartPodcasts,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/d02e7811-037c-4b4c-ba2d-ae2b00350ef0/659ad4ad-c26b-48a7-bb34-ae2b00350f07/podcast.rss,1.0,TechStuff,iHeartPodcasts
https://castbox.fm/channel/Desert-Island-Discs-id468331,Desert Island Discs,BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qnmr.rss,1.0,Desert Island Discs,BBC Radio 4
https://castbox.fm/channel/Skip-Intro-id5336356,Skip Intro,Netflix,https://feeds.megaphone.fm/NETFLIX5278627371,1.0,Skip Intro,Netflix
https://castbox.fm/channel/Ninetwentynine-id4757579,Ninetwentynine,Fiverr/Listen Entertainment,https://feeds.acast.com/public/shows/701c79e3-ac74-4223-a121-b030a64fb8c0,1.0,Ninetwentynine,Fiverr/Listen Entertainment
https://castbox.fm/channel/Masty-o-Rasty-|-پادکست-فارسی-مستی-و-راستی-id2664563,Masty o Rasty | پادکست فارسی مستی و راستی,King Raam,http://rss.castbox.fm/everest/16c1d006c2fd4196a2e642eab08c0b5b.xml,1.0,Masty o Rasty | پادکست فارسی مستی و راستی,King Raam
https://castbox.fm/channel/Under-The-Skin-with-Russell-Brand-id6252368,Under The Skin with Russell Brand,Russell Brand,https://feeds.acast.com/public/shows/64f8ce195a10c0001168ca47,1.0,Under The Skin with Russell Brand,Russell Brand
https://castbox.fm/channel/Conversations-id4956269,Conversations,ABC listen,https://www.abc.net.au/feeds/105666866/podcast.xml,0.6739130434782609,Conversations: Archive: 2015-2017,ABC listen
https://castbox.fm/channel/Modern-Love-id3689117,Modern Love,The New York Times,https://feeds.simplecast.com/0N8Hs1MH,1.0,Modern Love,The New York Times
https://castbox.fm/channel/Elevation-with-Steven-Furtick-id5746645,Elevation with Steven Furtick,iHeartPodcasts,http://feeds.feedburner.com/ElevationChurchCharlotte,1.0,Elevation with Steven Furtick,iHeartPodcasts
https://castbox.fm/channel/Climate-Solutions-id2486423,Climate Solutions,European Investment Bank,https://feeds.acast.com/public/shows/0b6bed98-30a3-4702-a0d1-d70a33134191,1.0,Climate Solutions,European Investment Bank
https://castbox.fm/channel/This-Is-Woman's-Work-with-Nicole-Kalil-id6223943,This Is Woman's Work with Nicole Kalil,"Nicole Kalil, Bleav",,,,
https://castbox.fm/channel/Getting-Curious-with-Jonathan-Van-Ness-id6198020,Getting Curious with Jonathan Van Ness,Sony Music Entertainment / Jonathan Van Ness,,,,
https://castbox.fm/channel/The-Hustle-Daily-Show-id4760479,The Hustle Daily Show,HubSpot,https://feeds.megaphone.fm/HS6260485755,0.925,The Hustle Daily Show,Hubspot Media
https://castbox.fm/channel/Easy-German%3A-Learn-German-with-native-speakers-|-Deutsch-lernen-mit-Muttersprachlern-id5319898,Easy German: Learn German with native speakers | Deutsch lernen mit Muttersprachlern,"Cari, Manuel und das Team von Easy German",https://proxyfeed.svmaudio.com/feeds/easygerman/feed.xml,1.0,Easy German: Learn German with native speakers | Deutsch lernen mit Muttersprachlern,"Cari, Manuel und das Team von Easy German"
https://castbox.fm/channel/Happier-with-Gretchen-Rubin-id1267975,Happier with Gretchen Rubin,Gretchen Rubin / The Onward Project,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/e1b22d0b-6974-4bb8-81ba-b2480119983c/751ada7f-ded3-44b9-bfb8-b2480119985b/podcast.rss,1.0,Happier with Gretchen Rubin,Gretchen Rubin / The Onward Project
https://castbox.fm/channel/Chameleon%3A-Dr.-Miracle-id6197771,Chameleon: Dr. Miracle,Sony Music Entertainment / Campside Media,https://feeds.megaphone.fm/drmiracle,1.0,Chameleon: Dr. Miracle,Sony Music Entertainment / Campside Media
https://castbox.fm/channel/30-for-30-Podcasts-id3061599,30 for 30 Podcasts,ESPN,https://feeds.megaphone.fm/ESP5765452710,1.0,30 for 30 Podcasts,ESPN
https://castbox.fm/channel/Pop-Culture-Happy-Hour-id2696308,Pop Culture Happy Hour,NPR,https://feeds.npr.org/510282/podcast.xml,1.0,Pop Culture Happy Hour,NPR
https://castbox.fm/channel/World-Of-Secrets-id5578137,World Of Secrets,BBC,https://podcasts.files.bbci.co.uk/w13xtvs0.rss,1.0,World of Secrets,BBC
https://castbox.fm/channel/The-Shrink-Next-Door-id2090134,The Shrink Next Door,Wondery | Bloomberg,,,,
https://castbox.fm/channel/All-About-Change-id3222946,All About Change,Jay Ruderman,https://feeds.megaphone.fm/PDP5873917816,1.0,All About Change,Jay Ruderman
https://castbox.fm/channel/CLUBLIFE-id3120832,CLUBLIFE,Tiësto,,,,
https://castbox.fm/channel/Kickass-News-id4768117,Kickass News,Kickass News,https://feeds.libsyn.com/343391/rss,1.0,Kickass News,Kickass News
https://castbox.fm/channel/Guys-We-F****d-id6254596,Guys We F****d,Corinne Fisher and Krystyna Hutchinson,,,,
https://castbox.fm/channel/More-Perfect-id5636168,More Perfect,WNYC Studios,https://feeds.feedburner.com/moreperfect,1.0,More Perfect,WNYC Studios
https://castbox.fm/channel/Comedy-of-the-Week-id468354,Comedy of the Week,BBC Radio 4,https://podcasts.files.bbci.co.uk/p02pc9x6.rss,1.0,Comedy of the Week,BBC Radio 4
https://castbox.fm/channel/Off-Menu-with-Ed-Gamble-and-James-Acaster-id4731845,Off Menu with Ed Gamble and James Acaster,Plosive,https://feeds.acast.com/public/shows/b19ac1f5-6adf-4c8b-aa1a-2af2160f99e4,1.0,Off Menu with Ed Gamble and James Acaster,Plosive
https://castbox.fm/channel/Happiness-Podcast-id3176578,Happiness Podcast,"Dr. Robert Puff, Ph.D.",https://happinesspodcast.libsyn.com/rss,1.0,Happiness Podcast,"Dr. Robert Puff, Ph.D."
https://castbox.fm/channel/Wiser-Than-Me-with-Julia-Louis-Dreyfus-id5368143,Wiser Than Me with Julia Louis-Dreyfus,Lemonada Media,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/6bf95617-5ffc-4269-a957-afcc015a4d66/ca180b09-a8bc-4612-92fe-afcc015ae720/podcast.rss,1.0,Wiser Than Me with Julia Louis-Dreyfus,Lemonada Media
https://castbox.fm/channel/Now-You-Know-id6275009,Now You Know,Al Jazeera,https://www.omnycontent.com/d/playlist/9c074afa-3313-47e8-b802-a9f900789975/b4b7928b-c415-4c0b-99dc-b1be0101cb98/322d82d8-7027-4118-8259-b1be01042254/podcast.rss,1.0,Now You Know,Al Jazeera
https://castbox.fm/channel/Oprah’s-Master-Class%3A-The-Podcast-id4617938,Oprah’s Master Class: The Podcast,Oprah,https://feeds.simplecast.com/WEWHoI1o,1.0,Oprah’s Master Class: The Podcast,Oprah
https://castbox.fm/channel/The-Binge-Cases%3A-Denise-Didn't-Come-Home-id6197790,The Binge Cases: Scary Terri,Sony Music Entertainment,,,,
https://castbox.fm/channel/To-Live-and-Die-in-LA-id2024749,To Live and Die in LA,Tenderfoot TV & Audacy,https://feeds.megaphone.fm/to-live-and-die-in-la,1.0,To Live and Die in LA,Tenderfoot TV & Audacy
https://castbox.fm/channel/This-Past-Weekend-w-Theo-Von-id5327916,This Past Weekend w/ Theo Von,Theo Von,https://feeds.megaphone.fm/thispastweekend,1.0,This Past Weekend w/ Theo Von,Theo Von
https://castbox.fm/channel/Al-Jazeera-News-Updates-id4478796,Al Jazeera News Updates,Al Jazeera,https://www.omnycontent.com/d/playlist/9c074afa-3313-47e8-b802-a9f900789975/63048eda-2427-408a-b47c-ad5001293fca/6677d422-fd43-4aaa-be74-ad5001293fd8/podcast.rss,1.0,Al Jazeera News Updates,Al Jazeera
https://castbox.fm/channel/Pioneers-of-AI-id6253973,Pioneers of AI,WaitWhat,https://rss.art19.com/pioneers-of-ai,1.0,Pioneers of AI,WaitWhat
https://castbox.fm/channel/The-Dan-Bongino-Show-id2664149,VINCE,Cumulus Podcast Network | VINCE,https://rss.buzzsprout.com/2535931.rss,1.0,VINCE,Cumulus Podcast Network | VINCE
https://castbox.fm/channel/Science-Friday-id5100109,Science Friday,Science Friday and WNYC Studios,https://feeds.feedburner.com/science-friday/,1.0,Science Friday,Science Friday and WNYC Studios
https://castbox.fm/channel/The-Check-In-id1364068,The Church of What's Happening Now: The New Testament,Joey Coco Diaz,https://thechurchofwhatshappeningnow.libsyn.com/rss,1.0,The Church of What's Happening Now: The New Testament,Joey Coco Diaz
https://castbox.fm/channel/Filosofia-Pop-id1241098,Filosofia Pop,Filosofia Pop,https://filosofiapop.com.br/feed/podcast/,1.0,Filosofia Pop,Filosofia Pop
https://castbox.fm/channel/The-New-Yorker-Radio-Hour-id5098986,The New Yorker Radio Hour,WNYC Studios and The New Yorker,https://feeds.feedburner.com/newyorkerradiohour,1.0,The New Yorker Radio Hour,WNYC Studios and The New Yorker
https://castbox.fm/channel/Man-In-The-Window%3A-The-Golden-State-Killer-id5272196,Man In The Window: The Golden State Killer,Los Angeles Times | Wondery,https://feeds.simplecast.com/rbsNcYty,1.0,Man In The Window: The Golden State Killer,Los Angeles Times | Wondery
https://castbox.fm/channel/The-Playbook-With-David-Meltzer-id5028660,The Playbook With David Meltzer,"David Meltzer, Entrepreneur.com",https://feeds.megaphone.fm/BLU5667367263,1.0,The Playbook With David Meltzer,"David Meltzer, Entrepreneur.com"
https://castbox.fm/channel/Ambient-Sounds-Meditation-for-Women-id4934450,Ambient Sounds Meditation for Women,Ambient Sounds,https://feeds.megaphone.fm/ambientsoundsandasmrmeditationforwomen,1.0,Ambient Sounds Meditation for Women,Ambient Sounds
https://castbox.fm/channel/The-Bible-in-a-Year-(with-Fr.-Mike-Schmitz)-id3514235,The Bible in a Year (with Fr. Mike Schmitz),Ascension,https://feeds.fireside.fm/bibleinayear/rss,1.0,The Bible in a Year (with Fr. Mike Schmitz),Ascension
https://castbox.fm/channel/Root-of-Evil%3A-The-True-Story-of-the-Hodel-Family-and-the-Black-Dahlia-id5651768,Root of Evil: The True Story of the Hodel Family and the Black Dahlia,TNT / Cadence13,https://feeds.megaphone.fm/WMHY9636037278,1.0,Root of Evil: The True Story of the Hodel Family and the Black Dahlia,TNT / Cadence13
https://castbox.fm/channel/Rise-Together-Podcast-id2010655,Rise Together Podcast,Dave Hollis,https://feeds.megaphone.fm/risetogether,1.0,Rise Together Podcast,Dave Hollis
https://castbox.fm/channel/The-Breakfast-Club-id4903096,The Breakfast Club,iHeartPodcasts,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/a6620428-68fa-4b5d-a5af-ae33005f660f/0660e13d-8aa3-45f5-90ef-ae33005f6621/podcast.rss,0.8576923076923078,The Breakfast Club,The Black Effect Podcast Network and iHeartPodcasts
https://castbox.fm/channel/The-Chernobyl-Podcast-id2088982,The Chernobyl Podcast,HBO,https://feeds.megaphone.fm/thechernobylpodcast,1.0,The Chernobyl Podcast,HBO
https://castbox.fm/channel/Luke's-ENGLISH-Podcast---Learn-British-English-with-Luke-Thompson-id4980817,Luke's ENGLISH Podcast - Learn British English with Luke Thompson,Luke Thompson,https://feeds.acast.com/public/shows/62b0ada25c7ea10012f541cb,1.0,Luke's ENGLISH Podcast - Learn British English with Luke Thompson,Luke Thompson
https://castbox.fm/channel/H3-Podcast-id4454362,H3 Podcast,Ethan Klein,https://feeds.megaphone.fm/h3podcast,1.0,H3 Podcast,Ethan Klein
https://castbox.fm/channel/TED-Talks-Daily-(SD-video)-id4533,TED Talks Daily (SD video),TED,https://feeds.feedburner.com/TEDTalks_video,1.0,TED Talks Daily (SD video),TED
https://castbox.fm/channel/Jocko-Podcast-id3610556,Jocko Podcast,Jocko DEFCOR Network,https://feeds.redcircle.com/64a89f88-a245-4098-8d8d-496325ec4f74,1.0,Jocko Podcast,Jocko DEFCOR Network
https://castbox.fm/channel/Women-Who-Travel-|-Condé-Nast-Traveler-id5714186,Women Who Travel | Condé Nast Traveler,Condé Nast Traveler,https://publicfeeds.net/f/5670/women-who-travel,1.0,Women Who Travel | Condé Nast Traveler,Condé Nast Traveler
https://castbox.fm/channel/Think-Fast-Talk-Smart%3A-Communication-Techniques-id6268926,Think Fast Talk Smart: Communication Techniques,"Matt Abrahams, Think Fast Talk Smart",https://feeds.transistor.fm/think-fast-talk-smart-communication-techniques,1.0,Think Fast Talk Smart: Communication Techniques,"Matt Abrahams, Think Fast Talk Smart"
https://castbox.fm/channel/48-Hours-id2486028,48 Hours,CBS News,https://feeds.megaphone.fm/CBS8186808081,1.0,48 Hours,CBS News
https://castbox.fm/channel/Cold-id4426924,Cold,KSL Podcasts,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/53d07eea-d3e1-45be-a976-b2dd01039d66/e98d4757-031f-4c16-a870-b2dd01039d78/podcast.rss,1.0,Cold,KSL Podcasts
https://castbox.fm/channel/Philosophize-This!-id5683222,Philosophize This!,Stephen West,https://feeds.megaphone.fm/QCD6036500916,1.0,Philosophize This!,Stephen West
https://castbox.fm/channel/TED-Talks-Science-and-Medicine-id4467745,TED Talks Science and Medicine,TED,https://feeds.feedburner.com/iTunesPodcastTTScienceMedicine,1.0,TED Talks Science and Medicine,TED
https://castbox.fm/channel/3-Takeaways-id3173703,3 Takeaways,Lynn Thoman,https://rss.buzzsprout.com/1236866.rss,0.9673913043478262,3 Takeaways™,Lynn Thoman
https://castbox.fm/channel/The-Kara-Goldin-Show-id5792613,The Kara Goldin Show,Kara Goldin,https://feeds.simplecast.com/wtQSfmGG,1.0,The Kara Goldin Show,Kara Goldin
https://castbox.fm/channel/Song-Exploder-id5081318,Song Exploder,Hrishikesh Hirway,https://feed.songexploder.net/SongExploder,1.0,Song Exploder,Hrishikesh Hirway
https://castbox.fm/channel/Where-Should-We-Begin--with-Esther-Perel-id2380797,Where Should We Begin? with Esther Perel,Esther Perel Global Media,https://feeds.megaphone.fm/ep-wswb,1.0,Where Should We Begin? with Esther Perel,Esther Perel Global Media
https://castbox.fm/channel/We-Study-Billionaires---The-Investor’s-Podcast-Network-id5695612,We Study Billionaires - The Investor’s Podcast Network,The Investor's Podcast Network,https://feeds.megaphone.fm/PPLLC8974708240,1.0,We Study Billionaires - The Investor’s Podcast Network,The Investor's Podcast Network
